honoree_name,amount
State Representative Malcolm Kenyatta,500.0
CONGRESSMAN GREG STANTON,500.0
CONGRESSMAN HAKEEM JEFFRIES,500.0
CONGRESSMAN JAKE AUCHINCLOSS,500.0
Mick McGuire,500.0
CONGRESSWOMAN LORI TRAHAN,500.0
Stu Barnes-Israel for Congress,500.0
"Molly Gray, candidate for Congress",500.0
CONGRESSWOMAN MIKIE SHERRILL,500.0
"Sen. Tom Kean, Jr.",500.0
Mr. Sean Casten,500.0
Sen. Todd Young (R-IN),500.0
Dr. Rich McCormick,500.0
Mr. Tom Malinowski,500.0
Sen. Susan Collins (R-ME),500.0
Carol Miller for Congress,500.0
Sen. Shelley Moore Capito (R-WV),500.0
Candidate for Wyoming Harriet Hageman,500.0
Ms. Abigail Spanberger,500.0
Sen. Ron Johnson (R-WI),500.0
Murray Victory Fund Sen. Patty Murray,500.0
NSSF PAC,500.0
Nancy Mace for Congress,500.0
National Democratic Committee,500.0
Sen. Mike Bauran,500.0
Don Norcross,500.0
"Sen. Joseph Manchin, III",500.0
Ms. Haley Stevens,500.0
Candidate for Ohio Senate JD Vance,500.0
Candidate for California House Set Mike Garcia,500.0
Dr. Ruiz for Congress,500.0
ERIC SWALWELL,500.0
Senator Manchin (D-WV),500.0
CONGRESSWOMAN SUSIE LEE,500.0
Senator Grassley,500.0
Calvert for Congress,500.0
Mr. Caleb Max,500.0
Candidate Adam Hollier,500.0
Candidate Amanda Makki (FL-13),500.0
Candidate Chuck Edwards (NC-11),500.0
Candidate Chuck Edwards (R-NC),500.0
Candidate Gabe Vasquez,500.0
Candidate Herschel Walker,500.0
"Senator Bob Casey, Jr.",500.0
Candidate Josh Riley (D-NY),500.0
Candidate Matt Mowers,500.0
Candidate Mayra Flores (TX-34),500.0
Senate Candidate for Georgia Hershel Walker,500.0
Mr. Michael Bennet,500.0
Candidate Tanya Wheeless (AZ-4),500.0
Senator Murkowski,500.0
The Honorable Lauren Underwood,500.0
Stuart Ray,500.0
CCIA PAC,500.0
Lt. Gov. Molly Gray,500.0
The Honorable Elise Stefanik,500.0
Lt. Gov. Tim Griffin,500.0
The Honorable Deb Fischer,500.0
Brady PAC,500.0
Lujan for US Senate,500.0
The Honorable Darren Soto,500.0
The Honorable Darrell Issa,500.0
Brad Finstad for Congress,500.0
The Honorable Cynthia Lummis,500.0
MARILYN ZAYAS,500.0
The Honorable Chris Jacobs,500.0
The Honorable Charles Grassley,500.0
Brett Smiley,500.0
The Honorable Buddy Carter,500.0
The Honorable Brian Fitzpatrick,500.0
The Honorable Brian Babin,500.0
Brian Fitzpatrick for all of US,500.0
The Honorable Cindy Hyde-Smith,500.0
The Honorable Brad Wenstrup,500.0
The Honorable Hank Johnson,500.0
The Honorable James McGovern,500.0
The Honorable Kevin Cramer,500.0
Linda Sanchez for Congress,500.0
Bo Hines,500.0
Lisa Bartlett,500.0
The Honorable Jon Tester,500.0
The Honorable John Neely Kennedy,500.0
Friends of Rosa DeLauro,500.0
The Honorable John Curtis,500.0
The Honorable James Comer,500.0
Friends of Mike Lee,500.0
Boebert for Congress,500.0
The Honorable John Barrasso,500.0
Bonamici for Congress,500.0
The Honorable Joe Wilson,500.0
The Honorable Jim Banks,500.0
The Honorable Jerry Moran,500.0
Lori Saine,500.0
The Honorable Jason Smith,500.0
The Honorable John Cornyn,500.0
CHAD AULL,500.0
MICHAEL A WOEFEL,500.0
The Honorable Bill Cassidy,500.0
Tara Sweeney - Candidate for Alaska House At-Large,500.0
Federal candidates supported by the PAC.,500.0
Tanya Contreras Wheeless,500.0
Mark Pocan for Congress,500.0
Federal campaign committee for Ronny Jackson,500.0
C.A> Dutch Ruppersberger,500.0
Federal campaign committee for Darrell Issa,500.0
CANDIDATE BRITTANY PETTERSEN,500.0
FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,500.0
TIFANNY CLEMINS,500.0
Matt Castelli,500.0
Matt Mowers (Candidate - NH-01),500.0
Evan Goyke,500.0
CANDIDATE LYNETTE WENDEL,500.0
CANDIDATE RICK NELSON,500.0
"Mayor Kate Gallego D - Phoenix, AZ",500.0
CANDIDATE SUZANNE HARRISON,500.0
TERRI JAMISON,500.0
"Eric Lynn, US Candidate for US Congress",500.0
Tara Sweeney for Alaska,500.0
The Honorable Bob Gibbs,500.0
Mark Green for Congress,500.0
Marina Dimitrijevic,500.0
The Honorable August Pfluger,500.0
Madison Cawthorn,500.0
Britt for Alabama,500.0
The Hon. Todd Young,500.0
The Hon. Tim Walberg,500.0
The Hon. Richard Hudson,500.0
The Hon. John Curtis,500.0
Mark Green,500.0
The Hon. Jim Jordan,500.0
The Hon. Chris Smith,500.0
The Hon. Cathy McMorris Rodgers,500.0
Terri Sewelll,500.0
Teresa Leger-Fernandez - NM-3,500.0
Ted Cruz for senate,500.0
Ted Cruz,500.0
"Ted Budd, S NC",500.0
Team Walker,500.0
The Hon. Garret Graves,500.0
Congressman Mark Green,500.0
Rep. Adam Schiff,505.0
Rep. Andy Kim,516.67
Nelnet PAC,520.0
"""A Conversation on Climate Diplomacy with Sue Biniaz,"" Deputy Climate Envoy, Department of State; hotel;breakfast;lunch;no award",524.21
Hon. Haley Stevens,550.0
Rep. DelBene,550.0
"Public lecture/Panel Discussion,""A conversation with Representative Bonnie Watson Coleman""",570.0
John Kennedy for US,600.0
National Republican Campaign Commitee,600.0
Tom Nelson,600.0
Friends of Chris Sununu,600.0
Truist multi-candidate PAC recipients,600.0
AUAPAC,600.0
Hillary Scholten,600.0
James for Lankford,600.0
Representative Kim Schrier,647.06
Tom Barrett,650.0
Congresswoman Mary Gay Scanlon,650.0
"2022 Class Day keynote speaker Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, NIH; Framed certificate;class jacket; lunch; approx. 6,000 attended*",658.0
Rep. Tracey Mann,688.5699999999999
Glenn Ivey for Congress,700.0
Congressman David McKinley,700.0
Bob Latta for Congress,700.0
Pam for Schools,700.0
Rep. Dina Titus,750.0
Senator Rick Scott (R-FL),750.0
Rep. Judy Chu (D-CA),750.0
U.S. Rep. Jaime Herrera Beutler,750.0
Rep. Tenney,750.0
Rep. Lizzie Fletcher,750.0
Russell Coleman,750.0
Scott Peters for Congress,750.0
MarkWayne Mullin,750.0
Robert Menendez for Congress,750.0
Matt Kilboy,750.0
Tom McClintock,750.0
Senator Roger Marshall (R-KS),750.0
Rep. Houlahan,750.0
Winmo PAC,750.0
O'Neill and Associates PAC,750.0
Bill Pascrell D-NJ,750.0
Themis 2022,750.0
Lisa Murkowski for Senate,750.0
National Republican Senatorial Committee (NRSC),750.0
Hon. Roger Wicker,750.0
Amanda Makki for Congress,755.0
Rep. Jim Jordan,800.0
Jen Kiggans,850.0
Sen. Deb Fischer (R-NE),850.0
Congresswoman Robin Kelly,850.0
Mondaire Jones,900.0
Josh Revak,900.0
Tim Ryan for Senate,900.0
Rep. Mark DeSaulnier,900.0
Carolyn Bourdeaux,950.0
Mariannette Jane MillerMeeks,1000.0
The Honorable Jim Inhofe,1000.0
Marie Newman,1000.0
Mark Haugen,1000.0
Tara M. Sweeney,1000.0
"Tara Sweeney, Candidate Alaska House At-Large",1000.0
Mariannette Miller Meeks,1000.0
Team Haggerty,1000.0
Mario Diaz-Balart for Congress,1000.0
"Team Herschel, Inc",1000.0
Mark Huizenga,1000.0
Tammy Baldwin for Senate,1000.0
Markwayne Mullen,1000.0
The Honorable John Curtis (R-UT),1000.0
THE HONORABLE JULIA LETLOW,1000.0
THE HONORABLE KAT CAMMACK,1000.0
The Honorable Kai Kahele,1000.0
Matt Rosendale,1000.0
THE HONORABLE MARK AMODEI,1000.0
THE HONORABLE MARK GREEN,1000.0
"Matt Mowers, Candidate for U.S. House of Representatives",1000.0
THE HONORABLE RICHARD BURR,1000.0
The Honorable Julia Brownley,1000.0
THOMAS KEAN JR.,1000.0
TIM SCOTT FOR SENATE,1000.0
Mary Scanlon,1000.0
TOM O'HALLERAN,1000.0
Mary Miller,1000.0
"Marshall, Roger",1000.0
Markwayne Mullin Senate OK,1000.0
TONY CARDENAS,1000.0
Liz Holtzman,1000.0
TRUCKING POLITICAL ACTION COMMITTEE OF THE AMERICAN TRUCKING ASSOCIATIONS INC.,1000.0
Take Back the House 2022,1000.0
Mariannette Jane Miller-Meeks,1000.0
The Honorable David Scott,1000.0
Terri Sewell House AL-7,1000.0
MATTHEW A. CARTWRIGHT,1000.0
The Honorable Jeff Van Drew,1000.0
MARIO RAFAEL DIAZ-BALART,1000.0
The Honorable Chris Pappas,1000.0
MARIA E. SALAZAR,1000.0
MARC A. VEASEY,1000.0
MAPPAC,1000.0
MAJORITY LEADER CHUCK SCHUMER,1000.0
The Honorable Bobby Scott,1000.0
Luke Meerman,1000.0
The Honorable Darin LaHood,1000.0
The Honorable Debbie Wasserman Schultz,1000.0
"Lujan, Ben Ray",1000.0
The Honorable Dave Joyce,1000.0
Lucia McBath,1000.0
Lucas Holland,1000.0
The Honorable Debbie Dingell,1000.0
The Honorable David Rouzer,1000.0
The Honorable Gerry Connolly,1000.0
MICHAEL BENNET,1000.0
MICHAEL PATRICK BATES,1000.0
MICHELLE PARK STEEL,1000.0
"The Honorable Jesus ""Chuy"" Garcia",1000.0
Marc Moninaro,1000.0
Texans for Jodey Arrington,1000.0
"Mann, Tracey",1000.0
Manchin for West Virginia,1000.0
Lofgren For Congress,1000.0
"Maloney, Sean Patrick",1000.0
Majority Whip Jim Clyburn,1000.0
Texans for Senator John Cornyn,1000.0
"Logemann, Jonathan",1000.0
Maggie Hassan (D-NH),1000.0
"Lori Chavez-DeRemer, Candidate for U.S. House of Representatives",1000.0
The Hon. Derek Kilmer,1000.0
The Honorable Andre Carson,1000.0
The Honorable Andrew Garbarino,1000.0
THE HONORABLE JOHN CORNYN,1000.0
Lori Chavez-Deremer,1000.0
Madeleine Dean for Congress,1000.0
MIKIE SHERRILL,1000.0
Maria Cantwell,1000.0
Matthew Chappell for Congress,1000.0
Rep. Mikie Sherrill (D-NJ),1000.0
Max Rose,1000.0
Sen. Tester,1000.0
Sen. Thomas Bryant Cotton (R),1000.0
Sen. Tom Cotton,1000.0
Sen. Wyden,1000.0
Mr. Rob Menendez,1000.0
Senate Candidate Herschel Walker (GA),1000.0
Senate Republicans,1000.0
Senator Blackburn,1000.0
Senator Cassiday (R-LA),1000.0
Senator Charles E Grassley,1000.0
Sen. Ted Cruz,1000.0
Mortgage Bankers Association PAC,1000.0
Moran for Kansas,1000.0
Moran Victory Committee,1000.0
"Moore, Gwen",1000.0
Senator Charles E. Grassley,1000.0
Senator Chuck Grassley (R-IA),1000.0
Senator Ed Markey,1000.0
Senator Edward Markey,1000.0
Senator Josh Hawley,1000.0
Senator Kevin Cramer (R-ND),1000.0
Senator Kirstin Sinema,1000.0
Morgan Ortagus,1000.0
Sen. Tammy S. Baldwin,1000.0
"Mrvan, Frank",1000.0
Sen. Ronald H. Johnson (R),1000.0
Sen. Mark Robert Warner (D),1000.0
Sen. Michael Flood,1000.0
Sen. Michael Shumway Lee (R),1000.0
Sen. Mick Rounds (R-SD),1000.0
National Milk Producers Federation PAC - NMPF PAC,1000.0
Sen. Mike Braun,1000.0
National Defense PAC,1000.0
Sen. Neil D. Breslin (D),1000.0
Sen. Patty Murray (D-Wa.),1000.0
Nathan Magsig,1000.0
Sen. Patty Murray (D-Wash.),1000.0
Sen. Patty Murray (WA),1000.0
Sen. Raphael Warnock (D-GA),1000.0
Sen. Raphael Warnock (D-Ga.),1000.0
NC Red,1000.0
NAW-PAC,1000.0
Sen. Richard Durbin,1000.0
Sen. Rick Scott,1000.0
Multicandidate,1000.0
Mug Club,1000.0
Sen. Roger Frederick Wicker,1000.0
Ms. Lisa Scheller,1000.0
Ms. Jessica Cisneros,1000.0
Senator Michael M Rounds,1000.0
"Max Miller, Candidate for U.S. Congress",1000.0
Senator Richard Burr,1000.0
Senator Robert Casey,1000.0
Steny H. Hoyer,1000.0
Michelle Vallejo,1000.0
Stephanie Chang,1000.0
"Steube, Greg",1000.0
Steve Demetriou,1000.0
Michael Franken,1000.0
Michael C. Burgess,1000.0
Steve Roberts,1000.0
Steve Wells,1000.0
Suzan BelBene,1000.0
Stella Yvette Herrell,1000.0
Suzan DelBene (D-WA),1000.0
Suzan K. Delbene,1000.0
Sylvia Santana,1000.0
TEAM MORGAN ORTAGUS,1000.0
"McEachin, Donald",1000.0
"McEachin, Aston",1000.0
McEachin for Congress,1000.0
"McClain, Lisa",1000.0
McCarthy JFC,1000.0
THE HONORABLE ASHLEY HINSON,1000.0
THE HONORABLE AUGUST PFLUGER,1000.0
Linda Sanchez (D-CA),1000.0
State Senator Tom Kean Jr.,1000.0
State Senator Brad Pfaff,1000.0
Stansbury for NM,1000.0
Modsquad,1000.0
Minority Leader McCarthy,1000.0
Senator Steven Daines,1000.0
Senator Tim Kaine (VA),1000.0
Senator Wyden,1000.0
Senator tina smith,1000.0
"Sens. Tom Carper, Bob Casey, Martin Heinrich, Tim Kaine, Joe Manchin, Chris Murphy, Gary Peters, Jacky Rosen, Jon Tester, Mark Warner",1000.0
Sensible American Solutions Supporting Everyone PAC,1000.0
Sharice Davids House KS-3,1000.0
Sharice Davids for Congress,1000.0
Mike Jonson,1000.0
Shelly Moore Capito,1000.0
Sinema,1000.0
Mike Gallagher For Wisconsin,1000.0
Sinema For Arizona,1000.0
Sinema for Arizona,1000.0
Smith for House,1000.0
Soto for Congress,1000.0
Mike Durant,1000.0
Stabenow for Senate,1000.0
"Mike Crapo, S ID",1000.0
Stabenow for U.S. Senate,1000.0
Stacey Plaskett,1000.0
"Molly Gray, Candidate for U.S. House of Representatives",1000.0
The Honorable Kay Granger,1000.0
"LaMalfa, Doug",1000.0
Lena Taylor,1000.0
U.S. Representative Ted Lieu,1000.0
U.S. Representative Tim Burchett,1000.0
U.S. Representative Tom Rice,1000.0
Jane Hope Hamilton for Congress,1000.0
Jane Hamilton,1000.0
U.S. Representative Troy Carter,1000.0
Jamie for Congress,1000.0
James M Inhofe,1000.0
U.S. Representative Victoria Spartz,1000.0
James French Hill,1000.0
U.S. Representative Yvette Clark,1000.0
James Comer Jr,1000.0
U.S. Representative for Brad Wenstrup,1000.0
U.S. Senator Bill Hagerty,1000.0
Jake Evans,1000.0
U.S. Senator Chuck Grassley,1000.0
U.S. Senator Cynthia Lummis,1000.0
Jackie Walorski for Congress,1000.0
Jackie Walorski For Congress,1000.0
Jackie Toledo,1000.0
Jackie Gordon for Congress,1000.0
U.S. Representative Ted Deutch,1000.0
U.S. Representative Suzanne Bonamici,1000.0
U.S. Representative Steven Horsford,1000.0
Janice D. Schakowsky,1000.0
U.S. Representative Nikema Williams,1000.0
U.S. Representative Nydia Velazquez,1000.0
U.S. Representative Patrick McHenry,1000.0
U.S. Representative Ralph Norman,1000.0
U.S. Representative Richard Hudson,1000.0
Jeremy Cooney,1000.0
U.S. Representative Rick Allen,1000.0
Jennifer Strahan (GA-14-Candidate),1000.0
Jennifer Kiggins,1000.0
U.S. Representative Rick Larsen,1000.0
JULIA BROWNLEY,1000.0
U.S. Representative Robert Aderholt,1000.0
Jeffries For Congress,1000.0
U.S. Representative Sam Graves,1000.0
U.S. Representative Sanford Bishop,1000.0
U.S. Representative Sheila Jackson Lee,1000.0
Jeff Fortenberry for Congress,1000.0
Jeff Cozzens,1000.0
U.S. Representative Stephanie Bice,1000.0
U.S. Representative Steve Chabot,1000.0
U.S. Representative Steve Cohen,1000.0
U.S. Representative Steve Womack,1000.0
U.S. Representative Robin Kelly,1000.0
JUDGE JENNIFER BRUNNER,1000.0
JOYCE BEATTY,1000.0
JOSHUA S. GOTTHEIMER,1000.0
"Vargas, Tony",1000.0
Victoria Spartz For Congress,1000.0
W. BLAINE LUETKEMEYER,1000.0
Walorski for Congress,1000.0
Warnock Victory Fund,1000.0
Wentworth Majority Fund,1000.0
Wes Climer,1000.0
Wes Hunt,1000.0
Wes Moore,1000.0
William Huizenga,1000.0
Valadao For Congress,1000.0
"Wilson, Frederica",1000.0
Womack For Congress Committee,1000.0
Womack for Congress,1000.0
"Wyden, Ronald Lee",1000.0
"Yesli Vega, Candidate for US Congress",1000.0
"Huffman, Jared",1000.0
Huffman for Congress,1000.0
ZOE LOFGREN,1000.0
Zimmerman for Congress,1000.0
ken Calvert,1000.0
kurt shrader,1000.0
Winnie Brinks,1000.0
U.S. Representative Nancy Mace,1000.0
VICTORIA SPARTZ,1000.0
US Senator Sheldon Whitehouse,1000.0
JOHN RANDOLPH THUNE,1000.0
U.S. Senator Dan Sullivan,1000.0
U.S. Senator Joe Manchin,1000.0
JEFFREY D. DUNCAN,1000.0
U.S. Senator John Kennedy,1000.0
JANICE D. SCHAKOWSKY,1000.0
JAMIE BEN RASKIN,1000.0
JAMES PAUL LANKFORD,1000.0
U.S. Senator Mark Kelly,1000.0
JAMES ANDREW HIMES,1000.0
Upper Hand Fund,1000.0
JAHANA HAYES,1000.0
U.S. Senator Ron Johnson,1000.0
JACKY ROSEN,1000.0
"J.D. Vance, Candidate for U.S. Senate",1000.0
J. LUIS CORREA,1000.0
U.S. Senator Sherrod Brown,1000.0
U.S. Senator Steve Daines,1000.0
U.S. Senator Tim Kaine,1000.0
US Senator John Boozman,1000.0
US Senator Marco Rubio,1000.0
US Senator Mike Lee,1000.0
U.S. Senator Richard Blumenthal,1000.0
The Honorable Mark DeSaulnier,1000.0
Jim Baird,1000.0
U.S. Representative Mike Quigley,1000.0
"Kelly, Trent",1000.0
Tuesday Group Members,1000.0
Tyler Kistner,1000.0
Kelly Daughtry for Congress,1000.0
U.S. Congressman Austin Scott,1000.0
U.S. Congressman Darin LaHood,1000.0
U.S. Congressman Dusty Johnson,1000.0
"Katie Britt, Candidate for US Congress",1000.0
U.S. Congressman Dutch Ruppersberger,1000.0
U.S. Congressman Frank Lucas,1000.0
U.S. Congressman Jerry Moran,1000.0
U.S. Congressman Mark Pocan,1000.0
U.S. Congressman Rick Crawford,1000.0
"Katie Boyd Britt, S AL",1000.0
U.S. Congressman Rodney Davis,1000.0
U.S. Congressman Salud Carbajal,1000.0
Kat for Congress,1000.0
U.S. Congressman Steven Palazzo,1000.0
"Karina Lipsman, Candidate for US Congress",1000.0
U.S. Congressman Tracey Mann,1000.0
Karin M. Norington-Reaves,1000.0
"Tuberville, Thomas",1000.0
"Torres, Norma",1000.0
Tony Cardenas for Congress,1000.0
Tony Cardenas For Congress,1000.0
"Lee, Barbara",1000.0
The Honorable Mazie Hirono,1000.0
Leader Charles E. Schumer,1000.0
The Honorable Mike Quigley,1000.0
The Honorable Pete Stauber,1000.0
The Honorable Richard Blumenthal,1000.0
Lanhee Chen,1000.0
The Honorable Ronny Jackson,1000.0
The Honorable Scott Peters,1000.0
The Honorable Sean Patrick Maloney,1000.0
U.S. Congresswoman Kim Schrier,1000.0
The Honorable Steve Cohen,1000.0
Sen. Margaret Hassan,1000.0
The Pat Harrington Committee,1000.0
LaHood For Congress,1000.0
Thomas Emmer (R-MN),1000.0
Thomas Massie,1000.0
L. TAMMY DUCKWORTH,1000.0
Tim Reichert,1000.0
"Krishnamoorthi, S. Raja",1000.0
Tom Cotton for Senate,1000.0
Tom Tiffany,1000.0
The Honorable Tim Scott,1000.0
U.S. Congresswoman Lauren Underwood,1000.0
U.S. Congresswoman Stacey Plaskett,1000.0
U.S. Rep. Sharice Davids (KS-3),1000.0
John Tester,1000.0
U.S. Representative Gwen Moore,1000.0
U.S. Representative Haley Stevens,1000.0
U.S. Representative J. French Hill,1000.0
U.S. Representative Jackie Walorski,1000.0
John Moolenaar for Congress,1000.0
U.S. Representative Jahana Hayes,1000.0
U.S. Representative James Comer,1000.0
U.S. Representative Jim Clyburn,1000.0
John Hickenlooper - CO Senate,1000.0
John Thune (R-SD),1000.0
John Henley,1000.0
John Ellzey,1000.0
U.S. Representative John Garamendi,1000.0
U.S. Representative John Rutherford,1000.0
John Beatty,1000.0
U.S. Representative Kevin Hern,1000.0
U.S. Representative Kim Schrier,1000.0
U.S. Representative Lauren Underwood,1000.0
U.S. Representative Lisa Blunt Rochester,1000.0
U.S. Representative Michael Turner,1000.0
Jim Schultz,1000.0
U.S. Representative Jimmy Panetta,1000.0
U.S. Representative Morgan Griffith,1000.0
John Thune for Senate,1000.0
U.S. Representative Fred Keller,1000.0
Julie Brownley,1000.0
U.S. Representative A. Donald McEachin,1000.0
Judge Carter,1000.0
Juan Vargas,1000.0
"Joyce, John",1000.0
U.S. Representative Adriano Espaillat,1000.0
U.S. Representative Alma Adams,1000.0
U.S. Representative Bennie Thompson,1000.0
U.S. Representative Beth Van Duyne,1000.0
U.S. Representative Brendan Boyle,1000.0
Jon Bumstead,1000.0
U.S. Representative Bryan Steil,1000.0
U.S. Representative Danny Davis,1000.0
U.S. Representative Debbie Wasserman Schultz,1000.0
Josh Harder for Congress,1000.0
Josh Harder,1000.0
U.S. Representative Dwight Evans,1000.0
Josh Gottheimer For Congress,1000.0
Joseph Sanchez for Congress,1000.0
"Jones, Mondaire",1000.0
U.S. Representative Emanuel Cleaver,1000.0
U.S. Representative Frank Lucas,1000.0
U.S. Representative Colin Allred,1000.0
Neil Parrott,1000.0
No specific Honoree,1000.0
New Direction PAC,1000.0
Rep. Victoria Kulheyko Spartz,1000.0
Rep. Garret Neal Graves (R),1000.0
Rep. Garret Neal Graves,1000.0
Rep. Victoria Spartz (R),1000.0
Rep. Gallagher,1000.0
Rep. Frederick Stephen Upton (R),1000.0
Rep. Virginia Foxx (NC-5),1000.0
Rep. Virginia Foxx (R-NC),1000.0
Rep. Fred Keller,1000.0
"Rep. Frank Pallone, Jr. (D-6th NJ)",1000.0
Rep. Victoria,1000.0
Rep. Warren Davidson,1000.0
Rep. Frank Mrvan (IN-1),1000.0
Rep. William Huizenga,1000.0
Rep. Frank Dean Lucas (R),1000.0
Rep. Frank Dean Lucas,1000.0
"Rep. Eric Michael Swalwell, Jr. (D)",1000.0
Rep. Eric Alan Crawford (R),1000.0
Rep. Yvette Clark,1000.0
Rep. for Richard Hudson,1000.0
Rep. Dusty Johnson,1000.0
Representative Adam Smith,1000.0
Rep. William Balderson,1000.0
Rep. Glenn W. Thompson (R),1000.0
Rep. Grace Meng,1000.0
Rep. Vern Buchanan (R-FL-16th),1000.0
Rep. Jahanna Hayes,1000.0
Rep. Jahana Hayes,1000.0
Rep. Jacqueline Walorski,1000.0
Rep. Jack Bergman (R),1000.0
Rep. J. Trent Kelly (R),1000.0
Rep. J. Luis Correa (D),1000.0
Rep. Henry Cuellar (D-TX),1000.0
Rep. Tony Gonzalez,1000.0
Rep. Tracey Robert Mann (R),1000.0
Rep. Troy Nehls,1000.0
Rep. Val Demings,1000.0
Rep. Hal Rogers of Kentucky,1000.0
Rep. Valadao,1000.0
Rep. Hakeem S. Jeffries (D),1000.0
Rep. H. Morgan Griffith (R),1000.0
Rep. Gus Michael Bilirakis (R),1000.0
Rep. Gus M. Bilirakis,1000.0
Rep. Greg Steube (R-FL),1000.0
Rep. Greg Pence,1000.0
Rep. Greg Murphy (R-NC-3rd),1000.0
Rep. Vern Buchanan (R-6th FL),1000.0
Rep. Greg Murphy (NC-3),1000.0
Rep. Vern Buchanan (R-FL),1000.0
Representative Ann Kuster,1000.0
Rep. Jake Auchincloss (D-MA-04),1000.0
Rep. Dustin Johnson,1000.0
Rep. Doug LaMalfa,1000.0
Representative David Cicilline,1000.0
Representative David Scott,1000.0
Rep. David Cheston Rouzer (R),1000.0
Representative Debbie Dingell,1000.0
Rep. Darrell Issa (R-50th CA),1000.0
Representative Diana DeGette,1000.0
Rep. Darin LaHood (R-IL-18th),1000.0
Rep. Danny Davis,1000.0
Representative Donald Beyer,1000.0
Representative Doris Matsui,1000.0
Rep. David Joyce (R-14th OH),1000.0
