honoree_name,amount
NEA Chairman Jane Chu,38.72
"Brent Robinson, Field Rep for Sen Harris; Sabiah Khan, Field Rep for Sen Feinstein; Colleen Oimuma, Dist Dir for Rep Schiff; Kimberlee Tachiki, Senior Rep for Rep Roybal-Allard",39.64
American Soybean Assocation PAC,40.0
Congressman Gerry Connolly (D-11/VA),40.0
Congressman Gerry Connelly,40.0
Perdue for Senate+,40.0
"Mr. Patrick Schmidt, Special Advisor, U.S. Customs & Border Protection",40.0
Admiral Thomas Shannon,40.0
"Shontel Brown, candidate for Congress in OH-11",40.0
SAenator Kelly Loeffler,40.0
Representative Rodney Davis (Illinois-13),40.0
Montgomery County Maryland GOP,40.0
Act Blue Federal Tips/Grassroots,40.0
Senator Kevin McCarthy,40.0
Joe Radinovich for Congress (In-Kind),40.0
Gerry Connolly for U.S. Congress (VA-11),40.0
Gerry Connolly for Congress (VA-11),40.0
Senator Patty Murray Leadership PAC,40.0
I donate 40 a pay period to AFGE PAC for a total of 1040.00 per year,40.0
Grocers PAc,40.0
Fairfax County Republican Committee - Federal,40.0
"Ms. Mari Luisa Boyce, Senior Trade Advisor, U.S. Customs & Border Protection",40.0
"Lee Zeldin, Candidate for Congress",40.0
Bernie Sanders for President Campaign,40.0
Joe Carmichael,40.0
Federal Maritime Commissioner Rebecca Dye,40.0
Trump Make America Great Again and Donald J. Trump for President,40.0
AFGE PAC  I donate $40 a pay period to AFGE PAC.  I only make donations to AFGE PAC during the previous year.,40.0
FoodPAC,40.0
AFGE PAc,40.0
Fiona Ma for State Treasurer 2018,40.0
AFGE PAC at $40 per pay perios,40.0
Mark Warner for US Senate,40.0
Pennsylvania Democrats,40.4
IN-KIND DISBURSEMENT FOR MEAL CHARGE FOR STEVEN DAINES (STEVE DAINES FOR MONTANA),40.59
Bank of America,41.0
Rep Sinema,41.67
Rep Esty,41.67
ifapac,42.0
Make America Great Again Committee,42.0
Shaniyat Chowdhury,42.0
Manisha Singh,42.0
"Susan Collins, Debbie Stebenow, Jeff Denham, Kurt Schrader",42.5
Congressman Earl Blumenauer and staff Julia Pomeroy at widely attended event,44.0
"Representatives Daniel Donovan, Gwen Moore, Mark Pocan and Tom Rooney",44.0
"Burtch, Robert",44.0
Team Joe Store (Biden Victory Fund),44.26
IN KIND TO BLAKE FARENTHOLD,44.52
IN KIND TO LAMAR SMITH,44.52
IN KIND TO SAM JOHNSON,44.52
"Mr. Kevin McAleenan 
CBP Acting Commissioner",45.0
"Ms. Maryanne Carney
CBP
Chief, Trade Operations",45.0
"Ms. Maria Luisa Boyce
CBP
Senior Trade Advisor",45.0
"Mr. Todd Owen 
CBP
Executive Asst. Commissioner",45.0
Congress John Kline,45.0
Deputy Assistant Secretary of Export Administration Matthew Borman,45.0
Assistant Secretary of Export Enforcement Bureau of Industy and Security David Mills,45.0
The Minnesota Chamber of Commerce,45.0
"Ms. Brenda Smith 
Assistant Commissioner
CBP",45.0
Acting Deputy Commissioner Customs and Border Protection Kevin McAleenan,45.0
Tom Winter,45.0
MoveOn.org Civic Action,45.0
Deborah Torhanova,45.0
U.S. Sen. Richard Burr (In-Kind),45.0
"Educational trip with Senator Michelle Kidani and family to show the importance of watershed protection. Sandwiches, chips and drinks served during trip to Mt Kaala Natural Area Reserve.",45.18
Tulsi Gabbard (House of Rep); Dave Chun (Leg Asst to Gabbard); Brian Schatz (Senator); James Change (Leg Asst to Schatz); Marzie Hirono (Senator); Jen Burks (Leg Asst to Hirono). Thank you cookies.,45.48
FEC-1491267,45.5
Sen. Mark Warner (VA) and Dr. Peter Cressy (In Kind contribution to charitable event at Mt Vernon for 710 guests.  Proceeds from the event went to Mt Vernon Estate and Gardens).,45.56
Del. Brooke Lierman,46.0
"Murray, Marea",46.14
Sen. Thom Thillis,47.32
Reps. Pete Olson,47.32
Rep. GT. Thompson,47.32
Rep. Scott Salmon,47.32
Rep. Bridenstine,47.32
"Joe Mohorovic, U.S. Consumer Product Safety Commission",47.99
U.S. Customs & Border Protection Commissioner Mr. Gil Kerlikowske,47.99
IN KIND TO EDDIE BERNICE JOHNSON,48.17
IN KIND TO MARC VEASEY,48.17
IN KIND TO AUGUST PFLUGER,48.17
Darin LaHood (R),48.27
"personalized plaque for David Hayes, Deputy Secretary, Department of Interior",48.36
Roger Williams (in-kind contribution),48.75
Thomas E. Price (in-kind contribution),48.75
Brian Babin (in-kind contribution),48.75
Bill Flores (in-kind contribution),48.75
John L. Ratcliffe (in-kind contribution),48.75
Rob Woodall (in-kind contribution),48.75
Barry Loudermilk (in-kind contribution),48.75
John T. Graves Jr. (in-kind contribution),48.75
Jeb Hensarling (in-kind contribution),48.75
Jody Hice (in-kind contribution),48.75
Earl Leroy Carter (in-kind contribution),48.75
Rick Allen (in-kind contribution),48.75
Randy Weber (in-kind contribution),48.75
William Hurd (in-kind contribution),48.75
Pete Sessions (in-kind contribution),48.75
Douglas A. Collins (in-kind contribution),48.75
BAE SYSTEMS USA PAC (M & T Bank),49.0
Stephanie Dyson,50.0
Carter for Congress,50.0
Martin o'Malley,50.0
actblue tips,50.0
Academy of Nutrition PAC,50.0
K. Denise Rucker Krepp,50.0
Florida Democrats,50.0
Congresswoman Carol Shea-Porter,50.0
Daryll Glenn,50.0
National Democrat Congressional races,50.0
DGA Victory Fund and Democratic Legislative Campaign Committee,50.0
Montgomery County Democratic Party,50.0
Katherine CLark,50.0
PsychologyPAC - American Psychological Association,50.0
Adam Milasincic,50.0
Martin O' Malley,50.0
Rep. Robert Dold (EAGLE PAC),50.0
Professional Services Council PAC,50.0
Heart Doc Pac,50.0
Jackie Gordon for Congress (NY-2),50.0
ELIZABETH WARREN PRESIDENTIAL EXPLORATORY COMMITTEE,50.0
John Kassich,50.0
Mark begich,50.0
Iowans for Shaw,50.0
"Richard Bruno, M.D.",50.0
"Donald J Trump for President
RNC",50.0
Members of CAPAC,50.0
Amy McGrath Candidate for Congress,50.0
Jeff Brown,50.0
"Republican National Committee
P.O. Box 96994
Washington, DC 20090-6994",50.0
Loudoun Count Republican Party,50.0
Sameh,50.0
Joseph Whited,50.0
Bellows for Senate,50.0
U.S. Rep. David Kustoff (TN),50.0
Dave Cavell for Congress,50.0
Anthony Clark,50.0
State Senate Democratic Committee (SSDC),50.0
General donation,50.0
Friends of Patrick Hope,50.0
U.S> Senator Gary Peters,50.0
Terry mcAuliff,50.0
OrganicPAC,50.0
Phillip Charles Parrish,50.0
Jaime Harris for Senate,50.0
Mark Kelly (Arizona US Senate),50.0
Alexandria Ayala,50.0
Women candidates,50.0
"Luke Torian for VA House of Delegates
Woodbridge, VA",50.0
Members of the DLCC,50.0
Joe Biden Victory Fund,50.0
Joe Biden Presidential Campaign,50.0
Rep. Jack Kingston (GA-01),50.0
Congressman ROn DeSantis,50.0
Asha Castleberry-Hernandez,50.0
Trump Make America great Again Committee,50.0
Alexandra Ocasio Cortez,50.0
Paul Ryan House Republican campaign,50.0
"Actblue, Senate Dems, DSCC",50.0
DAGAPAC,50.0
"Ortiz, Meni",50.0
T'Wina Nobles,50.0
Laura Moser for Congress,50.0
As Needed,50.0
Laura Pastor,50.0
Democratic Party of Wisconsin -- Federal Account,50.0
James Bullard,50.0
Senator Gary Peter,50.0
Paul Martin,50.0
"Steve Bullock
Jon Ossoff
John Hickenlooper
Alan Gross
Cal Cunningham
Theresa Greenfield
MJ Hegar
Gary Peters
Raphael Warnock
Barbara Bollier
Sara Gideon
Jaime Harrison
Doug Jones",50.0
Alice Cain,50.0
"Morris ""Moe"" Davis",50.0
Joe Weedon,50.0
No One in Particular,50.0
Chris Anderson,50.0
"Paul Ryan, 2016 congressional candidate",50.0
Independent Expenditure,50.0
Time Kaine,50.0
National Association of Retired Federal Employees,50.0
"Indiana State Republican Committee, Inc.",50.0
Rudy for Congress,50.0
the Honorable Susan Collins,50.0
Act Blue:Ron Barber Recount Campaign,50.0
Nick Desien,50.0
Jeff Golden,50.0
"Alexandria Ocasio-Cortez, New York Congressional Candidate",50.0
Alicia Andrews for Congress (Virginia),50.0
Congresswoman John Larson,50.0
American Bus Association BusPAC Political Action Commitee,50.0
DCCC Women's Leadership,50.0
Boyd Melson,50.0
Democratic Legislative Campaign Committe,50.0
"Reps. Houlahan, Luria, Sherrill, Slotkin, and Spanberger",50.0
SAVE AMERICA FUND,50.0
Rep. Michael Conaway (R-TX-11),50.0
Rep.-elect John Joyce,50.0
Leader Pelosi RuPaul Drag Race watch party,50.0
State Senator Anthony Daniels,50.0
"Congressman Paul Mitchell, III",50.0
democracy for america,50.0
Lieutenant General Flora D. Darpino,50.0
Kesha Ram,50.0
Senator Tim Scltt,50.0
Tillis for Senate (NC),50.0
Sarah Saylor,50.0
"Gary Peters, Doug Jones, Jaime Harrison, MJ Hegar, Theresa Greenfield, Cal Cunningham, Sara Gideon, Alan Gross, John Hickenlooper, Jon Ossoff, Barbara Bollier, Raphael Warnock and Steve Bullock",50.0
Working Familes Party,50.0
Working Families,50.0
American Association of Airport Executives PAC,50.0
Karrie Delaney,50.0
SEMI Political Alliance,50.0
Academy of Nutrition and Dietetics Political Action Committee,50.0
"E-PAC, Elise Stefanik",50.0
David Van Assche,50.0
Rev. Raphael Warnock for Senate,50.0
James Cotton,50.0
Jeff Sites,50.0
Sapphire Senate,50.0
don't know what this means,50.0
Committee to Elect Tedra,50.0
LGBTQ Connection PAC,50.0
Harley Rouda -- candidate for Congress for CA-48,50.0
Christina Henderson,50.0
Cal Cunningham (NC Senate),50.0
Caitlyn Jenner,50.0
Sybrina Fulton for Miami Dade County Commissioner,50.0
unspecified candidates,50.0
Done Beyer,50.0
Loundoun County Democratic Party,50.0
Committee to Elect Liz Johnson,50.0
Vernan Parker,50.0
Congresswoman Robin Kelly (IL-2),50.0
Women's Information Network,50.0
Michelle Wu,50.0
Terry McAullife,50.0
Candidate John Plumb,50.0
Paul Leonard,50.0
Florida Rights Restoration Commission,50.0
U. S. Rep. Xochitl Torres,50.0
Scott Taylor for Senate,50.0
Scott Tayolor,50.0
Delegate Chris Hurst,50.0
"Jheanelle Wilkins, Maryland House of Delegates, District 20",50.0
Beto O'Rourka,50.0
Kamala Harris campaign,50.0
US. Rep. Ed Perlmutter,50.0
Daily Kos,50.0
Vitoria PAC,50.0
"no honoree (husband, David Lipowicz, made contribution from joint acct)",50.0
Dan West,50.0
Delgado4Congress,50.0
Denise Krepp,50.0
Dak Hardwick,50.0
Mikie Sherrill U.S. Congress,50.0
RightNow Women Pac,50.0
"Senator Marco Rubio, Candidate for Senate",50.0
Doug Jones Senator Alabama,50.0
Candy Christophe,50.0
Klacik for Congress,50.0
Matt Rowe for Congress,50.0
Friendes of Betsy Londrigan,50.0
RightNow! PAC,50.0
Charles Graham,50.0
Dan O'Connor for Congress,50.0
Candidate Dr. Cameron Webb. VA 5th District,50.0
Jennifer Carrol Foy,50.0
U.S. Rep. Katie Porter,50.0
"Warnock For Georgia
P.O. Box 991
Decatur, GA 30031",50.0
V. Markham Lester,50.0
Peter McCoy,50.0
"Paul Davis, Davis for Kansas",50.0
"Colin Allred, Jennifer Wexton, Jacky Rosen, Susan Wild",50.0
Shannon Latham,50.0
4th Congressional District Republican Committee,50.0
DSCC (Act Blue),50.0
Michael Blake for Congress/ActBlue,50.0
Speaker Bill Howell,50.0
Virginia Democratic Caucus,50.0
Georgians,50.0
n/a general revenue fund,50.0
Rep/ John Faso,50.0
John Heenan for Congress,50.0
The Honorable Clarie McCaskill,50.0
Nettelhorst,50.0
Ryan Watts,50.0
Beto for America,50.0
Senator MItch McConnell,50.0
Democratic Party of Georgia -- Federal Account,50.0
Virginia Democratic Candidates,50.0
Cathy Myers,50.0
National Redistricting Action Fund,50.0
Suraj Patel,50.0
All 2020 Senate D Races,50.0
Gretchen Driskoll,50.0
Alan Chargin,50.0
Democrat National party,50.0
ACt Blue,50.0
Webb for Congress,50.0
Jane Ditmar,50.0
Democratic Asian Americans of Virginia,50.0
Corry Westbrook for Vero Beach FL,50.0
Nicole Johnson,50.0
"Tom Perez, chairman",50.0
Fair Fight Action,50.0
PA HDCC Special Election Fund,50.0
U.S. Rep. Joe neguse,50.0
Jon Ossoff for Senate (GA),50.0
"Elizabeth Esty, member of House of Representatives from CT",50.0
U.S. Rep. John Hickenlooper,50.0
Sen. Jerry Moran and the National Republican Senatorial Committee,50.0
STATE OF NEW HAMPSHIRE,50.0
"Robert (""Beto"") O'Rourke",50.0
Nate Bennett Fleming,50.0
Matthew LeBeau,50.0
Yukon Kusko Political Action Committee,50.0
Rep. Tim Bishop for Congress,50.0
"Frank Principi for Woodbridge District Supervisor
Prince William County, VA Board of Supervisors",50.0
Frank Principi for PWC Board of County Supervisors,50.0
National Republican Senatorial Committee(NRSC),50.0
Chander Jayaraman,50.0
Ken Cuccinelli for Governor,50.0
Hillary for America (Hillary Clinton),50.0
Tom Tillis Committee,50.0
Raphael for Georgia,50.0
Oklahoma Ethics Commission,50.0
"Emily Cain, candidate for Congress",50.0
Polly Judge,50.0
Senator Miech McConnell,50.0
fight for democrats,50.0
Rep. Lloyd Smucker (R-PA-11) Leadership PAC,50.0
TX Democrats/Beto O'Rourke,50.0
Rnc,50.0
Randy Bracy,50.0
Lucas St. Clair for Congress,50.0
Democracy for america,50.0
Rep. Scott Cooper,50.0
Rep. Mike Rogers for Congress,50.0
Tammy  Baldwin,50.0
Frank Cristinzio,50.0
Democrat Congressional House races,50.0
Ohio Democratic Party - Federal Account,50.0
Alma Hernandez,50.0
La Hood for Congress,50.0
MORRIS D. DAVIS,50.0
for Governor,50.0
pro-choice Democratic women,50.0
"Raphael Warnock, Warnock for Georgia",50.0
Zach Neumann,50.0
Jared Huffman for congress,50.0
Del. Mark Levine,50.0
Conor Lamb (D-PA),50.0
Barara Comstock for Congress,50.0
President George W. Bush's foundation fund,50.0
Barara Comstock,50.0
C/M Steve Scalice,50.0
NDTC,50.0
Earmarked for Bernie Sanders,50.0
Earmarked for Gary Peters,50.0
"John Jenkins for Neabsco District Supervisor
Prince William County, VA",50.0
"John James for Senate, Inc",50.0
Members of the Texas House Democratic Campaign Committee,50.0
Tracy Mitrano for Congress,50.0
Sen. Doris Matsui,50.0
"Annie McLane Kuster, candidate for Congress, NH",50.0
Katherine Schroeder,50.0
"Democratic National Committee
Doug Jones",50.0
VoteVets Pac,50.0
Micah Edmonds,50.0
Aaron Kaufman,50.0
President Biden and VP Kamala Harris,50.0
National Democratic Training Fund,50.0
Senate Democratic Campaign Committee (DSCC),50.0
"Steve Marchand, candidate for Governor, NH",50.0
Re-Joyce PAC,50.0
George Holding Leadership PAC,50.0
President Joe Biden and VP Kamala Harris,50.0
"Katherine Clark, candidate for 5th Congressional District in MA",50.0
Eugenio Mendez,50.0
Senator Jennifer T. Wexton,50.0
CATHY KUNKEL,50.0
Eugene DePaasquale,50.0
"Congressman Ed Markey, Ed Markey For MA",50.0
Ron Barber Recount fund,50.0
HeidiHEITKAMP,50.0
"Nan Whaley, Mayor of Dayton",50.0
Rep. Barbara Comstock Campaign,50.0
"Joseph Biden Jr., Former Vice President of the United States
(contribution was returned on 12/31/2019)",50.0
Transportation Intermediaries Assoc PAC,50.0
Kevin Strouse (Democratic Candidate for PA-8),50.0
Biden Victory Fund - Contribution Confirmation ID: 68635408,50.0
Jack Kingston (GA-01),50.0
Darin LaHood Leaderhship PAC,50.0
Bridge the Gap,50.0
C/M Kevin McCarthy,50.0
Ken Pac,50.0
Wisconsin Assembly Democrats (ADCC),50.0
Daphne Wysham,50.0
Ben Ray Jugan,50.0
Rep. Jared Golden (D-ME 2nd),50.0
Tony Libri,50.0
Representative Elaine Luia,50.0
mark pryor,50.0
Kamala Harris Campaign,50.0
New Hampshire Department of State,50.0
SpinePAC of the National Association of Spine Specialists,50.0
Annette Bosworth,50.0
"Ralph J. Chittams, Sr.",50.0
Dr. Al Gross for U.S. Senate (AK),50.0
"Diel, Natalie L.",50.0
M. ROBERTSON,50.0
Jorge Delgado / Delgado for Congress,50.0
NUNN FOR SEANTE INC,50.0
Kilpatrick for Senate,50.0
NH Secretary fof State,50.0
Kim Klacik for Congress,50.0
DOUG JONES FOR US SENATE,50.0
"Dr, Hiral Tipirneni",50.0
DOUG JONES; SARA GIDEON; THERESA GREENFIELD; JAIME HARRISON,50.0
VoteVetsPac,50.0
Honorable Andy Kim,50.0
Zach Stepp,50.0
Theresa Greenfield for US Senate,50.0
Ralph Northram,50.0
Ambassador Mari Carmen Aponte,50.0
Matt Hardin for State's Attorney,50.0
Marco Rubuio,50.0
Michael Bennet for President,50.0
Senate Democrat Senators,50.0
Democratic members and candidates,50.0
"Daniel S. Sullivan, a candidate for U.S. Senate from the State of Alaska",50.0
People First Future PAC,50.0
Cong. Steve Russell,50.0
Rep. Sharice Davids and Rep. Xochitl Torres Small,50.0
"Guy Cecil, DSCC Executive Director",50.0
Jasmine Beach-Ferrara for Congress,50.0
Rep. Charles Boustany for Congress,50.0
Carolina Celnik,50.0
Mike Heffernan (MA),50.0
Marque Snow,50.0
Candidate for U.S. House Ryan Costello,50.0
Senator Pat Leahy D VT,50.0
President Elect Joe Biden,50.980000000000004
John Fetterman for Senator,51.0
Diane Mitsch Bush for U.S. Congress,51.0
IN KIND TO HENRY CUELLAR,51.54
IN KIND TO BILL FLORES,51.54
Ronald H. Johnson (in-kind contribution list rental),51.8
Jill Dennin,51.83
Congressman Mick Mulvany,51.92
Augustus Jones Capparell,52.0
Donald J.  Trump,52.0
Senator Deb Fischer - in-kind contribution,52.13
julian castro,52.5
Richie Neal (in-kind for facility fee),52.5
In kind contribution to Rep. Jaime Herrara-Beutler,52.5
Representative Burchett,53.0
Representative Rose,53.0
Representative Green,53.0
Jeff Luminais,53.36
The Squad Victory Fund,54.0
Brenda B. Smith,54.0
Earmarked for Georgia Senate Victory Fund (Ossoff and Warnock for Senate),54.0
"Rich Ashooh, U.S. Assistant Secretary of Commerce for Export Administration",54.0
Congresswoman Marcy Kaptur City Club Forum,54.0
Steven R. Graham,54.0
Bradley F. Hayes,54.0
Representative Dan Newhouse (Non-Monetary Contribution),54.03
Doug Collins - plaque,54.4
Chris Gibson - plaque,54.4
Jaime Herrera Beutler - plaque,54.4
Maria Cantwell - plaque,54.4
Tim Kaine - plaque,54.4
Michelle Lujan Grisham - plaque,54.4
David Young - plaque,54.4
Judy Chu - plaque,54.4
Elizabeth Warren - plaque,54.4
Tammy Baldwin - plaque,54.4
Mark Warner - plaque,54.4
Dan Benishek - plaque,54.4
Lamar Alexander - plaque,54.4
Adam Kinzinger - plaque,54.4
Cory Gardner - plaque,54.4
Dave Reichert - plaque,54.4
Joseph P. Kennedy III -plaque,54.4
Jim Langevin - plaque,54.4
Dave Loebsack - plaque,54.4
Patrick J. Leahy - plaque,54.4
Sheldon Whitehouse - plaque,54.4
Lee Zeldin - plaque,54.4
Steve Israel - plaque,54.4
Don Beyer - plaque,54.4
Jack Reed - plaque,54.4
Jim McGovern - plaque,54.4
Benjamin L. Cardin - plaque,54.4
Candice S. Miller - plaque,54.4
Kurt Schrader - plaque,54.4
Martin Heinrich - plaque,54.4
Edward J. Markey - plaque,54.4
Michael Bennet - plaque,54.4
Rodney Frelinghuysen - plaque,54.4
Patrick Murphy - plaque,54.4
Mazie Hirono - plaque,54.4
Kelly Ayotte - plaque,54.4
Elise Stefanik - plaque,54.4
Jared Huffman - plaque,54.4
Bob Corker - plaque,54.4
Frank LoBiondo - plaque,54.4
Derek Kilmer - plaque,54.4
Rob Wittman - plaque,54.4
Jeff Miller - plaque,54.4
Jeff Fortenberry - plaque,54.4
Reid Ribble - plaque,54.4
Denny Heck - plaque,54.4
Dan Kildee - plaque,54.4
Brian Higgins - plaque,54.4
Adam B. Schiff - plaque,54.4
Cory Booker - plaque,54.4
